transaction_id,account_id,txn_date,txn_time,txn_type,channel,amount,currency,balance_after,merchant,description,is_flagged
7001488,100091,2026-08-14,11:00:00,Fee,IVR,84.07,NPR,147297.38,,Monthly account maintenance fee,False
7001497,100091,2026-08-15,20:15:00,Deposit,Branch,33831.67,NPR,181129.05,Self,Cash deposit at branch counter,False
7001496,100091,2026-08-17,18:30:00,Transfer In,Internet Banking,8883.27,NPR,190012.32,,Incoming fund transfer,False
7001498,100091,2026-08-17,12:30:00,Transfer In,IVR,42687.43,NPR,232699.75,,Incoming fund transfer,False
7001491,100091,2026-08-19,08:45:00,POS Purchase,Mobile App,2122.57,NPR,230577.18,Bhat-Bhateni Supermarket,Point-of-sale card purchase,False
7001506,100091,2026-08-22,13:00:00,Fee,Mobile App,1294.29,NPR,229282.89,,Monthly account maintenance fee,False
7001505,100091,2026-08-26,19:15:00,Loan EMI,Internet Banking,30618.25,NPR,198664.64,,Loan EMI auto-debit,False
7001500,100091,2026-08-29,12:30:00,Transfer In,POS,18888.23,NPR,217552.87,,Incoming fund transfer,False
7001526,100092,2025-02-13,10:45:00,Loan EMI,Internet Banking,14060.17,NPR,748087.42,,Loan EMI auto-debit,False
7001510,100092,2025-03-25,18:30:00,Loan EMI,Internet Banking,21074.02,NPR,727013.4,,Loan EMI auto-debit,False
7001525,100092,2025-06-19,10:30:00,Loan EMI,Internet Banking,25814.07,NPR,701199.33,,Loan EMI auto-debit,False
7001514,100092,2025-06-21,14:00:00,Transfer In,POS,21053.86,NPR,722253.19,,Incoming fund transfer,False
7001520,100092,2025-07-31,07:15:00,Deposit,Internet Banking,20923.13,NPR,743176.32,Self,Cash deposit at branch counter,False
7001529,100092,2025-09-10,17:45:00,Fee,Mobile App,529.19,NPR,742647.13,,Monthly account maintenance fee,False
7001516,100092,2025-10-29,12:30:00,POS Purchase,Branch,5918.91,NPR,736728.22,,Point-of-sale card purchase,False
7001513,100092,2025-12-18,17:00:00,POS Purchase,Mobile App,624.79,NPR,736103.43,Daraz,Point-of-sale card purchase,False
7001527,100092,2026-01-04,13:45:00,Interest Credit,ATM,3488.27,NPR,739591.7,,Quarterly interest credit,False
7001528,100092,2026-01-18,12:30:00,Loan EMI,Internet Banking,8955.29,NPR,730636.41,,Loan EMI auto-debit,False
7001524,100092,2026-02-18,06:00:00,Deposit,Branch,43797.92,NPR,774434.33,Self,Cash deposit at branch counter,False
7001511,100092,2026-02-27,21:00:00,POS Purchase,ATM,2781.64,NPR,771652.69,IME Remit,Point-of-sale card purchase,False
7001523,100092,2026-03-14,09:15:00,Fee,POS,787.09,NPR,770865.6,,Monthly account maintenance fee,False
7001522,100092,2026-04-06,21:15:00,Interest Credit,IVR,30139.17,NPR,801004.77,,Quarterly interest credit,False
7001508,100092,2026-04-07,13:45:00,Deposit,IVR,70584.81,NPR,871589.58,Self,Cash deposit at branch counter,False
7001518,100092,2026-05-18,22:30:00,Transfer Out,Branch,27855.33,NPR,843734.25,,Outgoing fund transfer,False
7001521,100092,2026-05-24,17:45:00,Interest Credit,ATM,76006.98,NPR,919741.23,,Quarterly interest credit,False
7001512,100092,2026-05-27,11:45:00,POS Purchase,ATM,10251.84,NPR,909489.39,Foodmandu,Point-of-sale card purchase,False
7001517,100092,2026-07-03,07:00:00,Transfer In,IVR,4689.26,NPR,914178.65,,Incoming fund transfer,False
7001515,100092,2026-07-05,13:15:00,Deposit,Internet Banking,35107.91,NPR,949286.56,Self,Cash deposit at branch counter,False
7001519,100092,2026-07-07,18:30:00,Fee,ATM,721.69,NPR,948564.87,,Monthly account maintenance fee,False
7001509,100092,2026-08-12,19:30:00,Loan EMI,Internet Banking,10813.25,NPR,937751.62,,Loan EMI auto-debit,False
7001531,100093,2026-07-05,16:30:00,POS Purchase,Internet Banking,9100.57,NPR,400432.44,,Point-of-sale card purchase,False
7001540,100093,2026-07-10,17:00:00,Withdrawal,POS,15470.97,NPR,384961.47,Self,ATM cash withdrawal,False
7001545,100093,2026-07-10,20:30:00,Fee,Internet Banking,1070.24,NPR,383891.23,,Monthly account maintenance fee,False
7001546,100093,2026-07-10,10:30:00,Loan EMI,Internet Banking,28051.04,NPR,355840.19,,Loan EMI auto-debit,False
7001537,100093,2026-07-12,18:15:00,Transfer In,Internet Banking,44373.36,NPR,400213.55,,Incoming fund transfer,False
7001547,100093,2026-07-12,22:30:00,Loan EMI,Internet Banking,8029.94,NPR,392183.61,,Loan EMI auto-debit,False
7001536,100093,2026-07-13,19:30:00,Fee,POS,357.51,NPR,391826.1,,Monthly account maintenance fee,False
7001542,100093,2026-07-14,18:45:00,Interest Credit,Internet Banking,68240.26,NPR,460066.36,,Quarterly interest credit,False
7001539,100093,2026-07-15,07:30:00,Transfer Out,Mobile App,31475.08,NPR,428591.28,,Outgoing fund transfer,False
7001530,100093,2026-07-18,15:15:00,POS Purchase,IVR,11352.43,NPR,417238.85,Local ATM Withdrawal,Point-of-sale card purchase,False
7001538,100093,2026-07-27,10:30:00,Deposit,ATM,11033.59,NPR,428272.44,Self,Cash deposit at branch counter,False
7001532,100093,2026-08-01,20:45:00,Deposit,POS,56653.36,NPR,484925.8,Self,Cash deposit at branch counter,False
7001535,100093,2026-08-04,20:15:00,Fee,Branch,1337,NPR,483588.8,,Monthly account maintenance fee,False
7001541,100093,2026-08-05,19:15:00,Deposit,Mobile App,42532.71,NPR,526121.51,Self,Cash deposit at branch counter,False
7001543,100093,2026-08-05,14:00:00,Transfer Out,Internet Banking,40955.14,NPR,485166.37,,Outgoing fund transfer,False
7001534,100093,2026-08-20,15:00:00,Loan EMI,Internet Banking,34124.93,NPR,451041.44,,Loan EMI auto-debit,False
7001549,100093,2026-08-21,20:15:00,Loan EMI,Internet Banking,3521.81,NPR,447519.63,,Loan EMI auto-debit,False
7001544,100093,2026-08-23,14:45:00,Deposit,ATM,63242.05,NPR,510761.68,Self,Cash deposit at branch counter,False
7001533,100093,2026-08-25,11:30:00,Transfer Out,ATM,14478.05,NPR,496283.63,,Outgoing fund transfer,False
7001548,100093,2026-08-28,14:30:00,Transfer In,Branch,84224.13,NPR,580507.76,,Incoming fund transfer,False
7001565,100094,2024-07-30,18:00:00,Interest Credit,Branch,76946.07,NPR,118866.99,,Quarterly interest credit,False
7001569,100094,2024-08-06,09:15:00,Deposit,Branch,71828.83,NPR,190695.82,Self,Cash deposit at branch counter,False
7001558,100094,2024-08-12,22:45:00,Loan EMI,Internet Banking,18823.79,NPR,171872.03,,Loan EMI auto-debit,False
7001556,100094,2024-08-21,06:45:00,Fee,Branch,823.62,NPR,171048.41,,Monthly account maintenance fee,False
7001563,100094,2024-10-01,07:00:00,Interest Credit,IVR,86650.14,NPR,257698.55,,Quarterly interest credit,False
7001562,100094,2024-10-13,12:30:00,Transfer In,ATM,83817.99,NPR,341516.54,,Incoming fund transfer,True
7001554,100094,2024-11-13,22:30:00,Withdrawal,ATM,34235.75,NPR,307280.79,Self,ATM cash withdrawal,False
7001555,100094,2024-11-25,08:30:00,Interest Credit,Internet Banking,63981.12,NPR,371261.91,,Quarterly interest credit,False
7001576,100094,2025-05-22,19:30:00,Interest Credit,ATM,71999.06,NPR,443260.97,,Quarterly interest credit,False
7001552,100094,2025-05-24,17:30:00,Interest Credit,POS,18375.48,NPR,461636.45,,Quarterly interest credit,False
7001564,100094,2025-09-03,21:45:00,Transfer In,Mobile App,10206.74,NPR,471843.19,,Incoming fund transfer,False
7001573,100094,2025-10-21,13:45:00,POS Purchase,ATM,9426.22,NPR,462416.97,Self,Point-of-sale card purchase,False
7001572,100094,2025-11-14,19:00:00,Withdrawal,POS,51789.81,NPR,410627.16,Self,ATM cash withdrawal,False
7001567,100094,2025-11-21,20:30:00,Fee,ATM,1129.49,NPR,409497.67,,Monthly account maintenance fee,False
7001559,100094,2025-12-13,11:00:00,Interest Credit,Internet Banking,69205.14,NPR,478702.81,,Quarterly interest credit,False
7001575,100094,2025-12-18,21:00:00,Fee,POS,215.88,NPR,478486.93,,Monthly account maintenance fee,False
7001571,100094,2026-01-09,19:30:00,Transfer Out,IVR,16954.92,NPR,461532.01,,Outgoing fund transfer,False
7001561,100094,2026-01-16,06:15:00,POS Purchase,Mobile App,2075.28,NPR,459456.73,Self,Point-of-sale card purchase,False
7001557,100094,2026-01-21,08:15:00,Withdrawal,POS,16229.33,NPR,443227.4,Self,ATM cash withdrawal,False
7001560,100094,2026-01-27,13:15:00,Loan EMI,Internet Banking,44081.86,NPR,399145.54,,Loan EMI auto-debit,False
7001551,100094,2026-02-13,13:45:00,Withdrawal,POS,27768.09,NPR,371377.45,Self,ATM cash withdrawal,False
7001553,100094,2026-03-26,07:30:00,Fee,Branch,945.51,NPR,370431.94,,Monthly account maintenance fee,False
7001566,100094,2026-05-26,19:15:00,Deposit,IVR,76307.61,NPR,446739.55,Self,Cash deposit at branch counter,False
7001574,100094,2026-05-27,15:30:00,Deposit,Branch,41869.43,NPR,488608.98,Self,Cash deposit at branch counter,False
7001568,100094,2026-07-09,22:00:00,Deposit,ATM,20926.96,NPR,509535.94,Self,Cash deposit at branch counter,False
7001570,100094,2026-07-21,13:30:00,Transfer In,POS,36292.3,NPR,545828.24,,Incoming fund transfer,False
7001550,100094,2026-08-27,13:30:00,Transfer Out,IVR,50493.12,NPR,495335.12,,Outgoing fund transfer,False
7001584,100095,2025-12-21,22:00:00,POS Purchase,IVR,5523.92,NPR,60349.52,NTC Recharge,Point-of-sale card purchase,False
7001583,100095,2026-01-04,22:30:00,Interest Credit,ATM,75506.7,NPR,135856.22,,Quarterly interest credit,False
7001586,100095,2026-03-06,17:30:00,POS Purchase,Mobile App,3622.26,NPR,132233.96,NEA Bill Pay,Point-of-sale card purchase,False
7001577,100095,2026-03-24,19:00:00,Loan EMI,Internet Banking,21910.64,NPR,110323.32,,Loan EMI auto-debit,False
7001579,100095,2026-06-14,07:45:00,Loan EMI,Internet Banking,8468.79,NPR,101854.53,,Loan EMI auto-debit,False
7001582,100095,2026-06-21,12:15:00,Deposit,Branch,59829.84,NPR,161684.37,Self,Cash deposit at branch counter,False
7001581,100095,2026-06-26,22:45:00,Interest Credit,IVR,60595.99,NPR,222280.36,,Quarterly interest credit,False
7001580,100095,2026-06-28,12:00:00,POS Purchase,IVR,3461.99,NPR,218818.37,NEA Bill Pay,Point-of-sale card purchase,False
7001585,100095,2026-07-16,13:15:00,Withdrawal,ATM,38742.44,NPR,180075.93,Self,ATM cash withdrawal,False
7001578,100095,2026-08-06,17:15:00,Loan EMI,Internet Banking,8079.89,NPR,171996.04,,Loan EMI auto-debit,False
7001593,100096,2024-02-16,06:15:00,Fee,IVR,509.78,NPR,611871.54,,Monthly account maintenance fee,False
7001597,100096,2024-03-16,16:45:00,Withdrawal,Branch,30663.19,NPR,581208.35,Self,ATM cash withdrawal,False
7001587,100096,2024-06-22,17:15:00,Loan EMI,Internet Banking,33863.75,NPR,547344.6,,Loan EMI auto-debit,False
7001592,100096,2024-09-26,09:00:00,Interest Credit,IVR,63559.26,NPR,610903.86,,Quarterly interest credit,False
7001589,100096,2024-10-01,20:00:00,Transfer In,Internet Banking,41952.68,NPR,652856.54,,Incoming fund transfer,False
7001594,100096,2024-11-29,21:00:00,Transfer In,ATM,65935.72,NPR,718792.26,,Incoming fund transfer,False
7001588,100096,2025-06-06,09:30:00,Withdrawal,Mobile App,63417.04,NPR,655375.22,Self,ATM cash withdrawal,False
7001598,100096,2025-06-08,20:45:00,Transfer In,IVR,17610.1,NPR,672985.32,,Incoming fund transfer,False
7001590,100096,2025-07-09,13:30:00,Transfer Out,ATM,57294.98,NPR,615690.34,,Outgoing fund transfer,False
7001596,100096,2025-07-31,17:45:00,Transfer Out,Mobile App,8758.22,NPR,606932.12,,Outgoing fund transfer,False
7001591,100096,2026-04-06,10:30:00,Transfer In,IVR,58032.49,NPR,664964.61,,Incoming fund transfer,False
7001595,100096,2026-04-08,11:15:00,Transfer In,Mobile App,83483.16,NPR,748447.77,,Incoming fund transfer,False
7001621,100097,2024-03-07,19:15:00,Loan EMI,Internet Banking,36394.38,NPR,579794.16,,Loan EMI auto-debit,False
7001607,100097,2024-03-16,14:30:00,POS Purchase,Internet Banking,6640.05,NPR,573154.11,IME Remit,Point-of-sale card purchase,False
7001608,100097,2024-03-17,21:00:00,Loan EMI,Internet Banking,18389.15,NPR,554764.96,,Loan EMI auto-debit,False
7001620,100097,2024-05-05,06:30:00,Transfer Out,Mobile App,56466.13,NPR,498298.83,,Outgoing fund transfer,False
7001606,100097,2024-06-06,16:30:00,Fee,IVR,1371.07,NPR,496927.76,,Monthly account maintenance fee,False
7001603,100097,2024-07-23,09:15:00,Deposit,ATM,94051.07,NPR,590978.83,Self,Cash deposit at branch counter,True
7001617,100097,2024-07-29,19:15:00,Transfer In,Branch,23487.42,NPR,614466.25,,Incoming fund transfer,False
7001612,100097,2024-08-07,11:00:00,Interest Credit,POS,12231.47,NPR,626697.72,,Quarterly interest credit,False
7001613,100097,2024-08-16,16:45:00,Transfer In,POS,18593.73,NPR,645291.45,,Incoming fund transfer,False
7001601,100097,2024-09-30,07:15:00,Loan EMI,Internet Banking,33858.21,NPR,611433.24,,Loan EMI auto-debit,False
7001609,100097,2024-11-01,21:45:00,Loan EMI,Internet Banking,24459.36,NPR,586973.88,,Loan EMI auto-debit,False
7001611,100097,2024-11-15,07:15:00,POS Purchase,POS,11444.5,NPR,575529.38,Bhat-Bhateni Supermarket,Point-of-sale card purchase,False
7001602,100097,2024-11-24,06:45:00,Transfer Out,ATM,54845.26,NPR,520684.12,,Outgoing fund transfer,False
7001610,100097,2024-12-03,22:30:00,Withdrawal,Internet Banking,50055.78,NPR,470628.34,Self,ATM cash withdrawal,False
7001614,100097,2024-12-09,07:30:00,Deposit,Mobile App,15497.14,NPR,486125.48,Self,Cash deposit at branch counter,False
7001618,100097,2024-12-22,16:30:00,Loan EMI,Internet Banking,5661.53,NPR,480463.95,,Loan EMI auto-debit,False
7001605,100097,2025-01-22,08:15:00,Withdrawal,IVR,6133.69,NPR,474330.26,Self,ATM cash withdrawal,False
7001616,100097,2025-03-19,07:15:00,Interest Credit,IVR,6298.76,NPR,480629.02,,Quarterly interest credit,False
7001599,100097,2025-04-17,16:30:00,Loan EMI,Internet Banking,29503.98,NPR,451125.04,,Loan EMI auto-debit,False
7001619,100097,2025-06-10,09:45:00,Loan EMI,Internet Banking,10378.32,NPR,440746.72,,Loan EMI auto-debit,False
7001604,100097,2025-11-19,07:30:00,Fee,POS,259.94,NPR,440486.78,,Monthly account maintenance fee,False
7001615,100097,2025-12-22,19:45:00,POS Purchase,Branch,6065.6,NPR,434421.18,,Point-of-sale card purchase,False
7001600,100097,2026-06-05,08:15:00,Interest Credit,Branch,23934.54,NPR,458355.72,,Quarterly interest credit,False
7001646,100098,2026-05-08,13:00:00,Transfer Out,Internet Banking,35046.95,NPR,167693.86,,Outgoing fund transfer,False
7001622,100098,2026-05-17,07:45:00,Loan EMI,Internet Banking,38625.67,NPR,129068.19,,Loan EMI auto-debit,False
7001625,100098,2026-05-17,10:15:00,Fee,ATM,127.97,NPR,128940.22,,Monthly account maintenance fee,False
7001647,100098,2026-05-21,14:30:00,Withdrawal,ATM,34827.65,NPR,94112.57,Self,ATM cash withdrawal,False
7001648,100098,2026-05-22,21:30:00,POS Purchase,POS,2022.32,NPR,92090.25,Khalti,Point-of-sale card purchase,False
7001635,100098,2026-06-07,11:15:00,Interest Credit,POS,39477.68,NPR,131567.93,,Quarterly interest credit,False
7001629,100098,2026-06-10,16:30:00,Transfer Out,POS,57141.21,NPR,74426.72,,Outgoing fund transfer,False
7001644,100098,2026-06-10,11:15:00,Withdrawal,POS,3774.79,NPR,70651.93,Self,ATM cash withdrawal,False
7001649,100098,2026-06-11,07:45:00,Deposit,Internet Banking,64336.31,NPR,134988.24,Self,Cash deposit at branch counter,False
7001627,100098,2026-06-14,13:45:00,Deposit,POS,62697.62,NPR,197685.86,Self,Cash deposit at branch counter,False
7001623,100098,2026-06-18,11:00:00,Transfer In,Branch,44000.72,NPR,241686.58,,Incoming fund transfer,False
7001638,100098,2026-06-29,16:15:00,Fee,ATM,602.21,NPR,241084.37,,Monthly account maintenance fee,False
7001631,100098,2026-07-06,17:15:00,Withdrawal,Branch,4686.73,NPR,236397.64,Self,ATM cash withdrawal,False
7001639,100098,2026-07-12,14:30:00,Interest Credit,POS,35104.66,NPR,271502.3,,Quarterly interest credit,False
7001650,100098,2026-07-16,10:00:00,Loan EMI,Internet Banking,14548.85,NPR,256953.45,,Loan EMI auto-debit,False
7001640,100098,2026-07-18,19:15:00,POS Purchase,Branch,1515.37,NPR,255438.08,eSewa,Point-of-sale card purchase,False
7001643,100098,2026-07-19,12:00:00,Loan EMI,Internet Banking,3812.05,NPR,251626.03,,Loan EMI auto-debit,False
7001637,100098,2026-07-29,21:15:00,Loan EMI,Internet Banking,12525.3,NPR,239100.73,,Loan EMI auto-debit,False
7001630,100098,2026-08-01,09:15:00,Transfer In,ATM,11322.89,NPR,250423.62,,Incoming fund transfer,False
7001641,100098,2026-08-02,14:45:00,POS Purchase,Internet Banking,9965.09,NPR,240458.53,Amazon,Point-of-sale card purchase,False
7001632,100098,2026-08-03,18:30:00,Interest Credit,Mobile App,67903.45,NPR,308361.98,,Quarterly interest credit,False
7001634,100098,2026-08-05,22:30:00,POS Purchase,IVR,3238.58,NPR,305123.4,Foodmandu,Point-of-sale card purchase,False
7001628,100098,2026-08-09,18:45:00,Fee,Branch,720.48,NPR,304402.92,,Monthly account maintenance fee,False
7001636,100098,2026-08-09,18:00:00,Interest Credit,Branch,82344.67,NPR,386747.59,,Quarterly interest credit,False
7001624,100098,2026-08-18,13:00:00,Withdrawal,Internet Banking,8704.73,NPR,378042.86,Self,ATM cash withdrawal,False
7001626,100098,2026-08-23,06:45:00,Loan EMI,Internet Banking,22465.12,NPR,355577.74,,Loan EMI auto-debit,False
7001633,100098,2026-08-26,13:15:00,Transfer Out,Internet Banking,59378.38,NPR,296199.36,,Outgoing fund transfer,False
7001645,100098,2026-08-26,19:30:00,Interest Credit,Mobile App,44666.87,NPR,340866.23,,Quarterly interest credit,False
7001642,100098,2026-08-27,22:30:00,Deposit,Mobile App,58434.7,NPR,399300.93,Self,Cash deposit at branch counter,False
7001656,100099,2026-07-09,12:15:00,Deposit,Branch,71183.25,NPR,893583.84,Self,Cash deposit at branch counter,False
7001658,100099,2026-07-13,22:00:00,POS Purchase,Branch,8882.23,NPR,884701.61,,Point-of-sale card purchase,False
7001655,100099,2026-07-14,19:45:00,Transfer Out,Mobile App,19403.25,NPR,865298.36,,Outgoing fund transfer,False
7001668,100099,2026-07-16,14:45:00,Deposit,IVR,72455.48,NPR,937753.84,Self,Cash deposit at branch counter,False
7001666,100099,2026-07-17,16:15:00,POS Purchase,Internet Banking,1083.49,NPR,936670.35,Bhat-Bhateni Supermarket,Point-of-sale card purchase,False
7001673,100099,2026-07-17,07:15:00,Transfer In,IVR,67194.97,NPR,1003865.32,,Incoming fund transfer,False
7001660,100099,2026-07-22,09:45:00,Withdrawal,POS,55506.53,NPR,948358.79,Self,ATM cash withdrawal,False
7001663,100099,2026-07-23,09:00:00,Transfer Out,ATM,59345.16,NPR,889013.63,,Outgoing fund transfer,False
7001652,100099,2026-07-25,20:30:00,Transfer In,IVR,12023.59,NPR,901037.22,,Incoming fund transfer,False
7001657,100099,2026-07-31,11:15:00,Withdrawal,IVR,10719.87,NPR,890317.35,Self,ATM cash withdrawal,False
7001672,100099,2026-08-01,20:45:00,POS Purchase,IVR,2134.86,NPR,888182.49,IME Remit,Point-of-sale card purchase,False
7001670,100099,2026-08-02,08:30:00,Loan EMI,Internet Banking,37439.61,NPR,850742.88,,Loan EMI auto-debit,False
7001659,100099,2026-08-06,16:00:00,Fee,Mobile App,1158.06,NPR,849584.82,,Monthly account maintenance fee,False
7001653,100099,2026-08-07,14:15:00,Interest Credit,POS,72893.79,NPR,922478.61,,Quarterly interest credit,False
7001654,100099,2026-08-07,09:45:00,Transfer Out,Branch,61810.5,NPR,860668.11,,Outgoing fund transfer,False
7001676,100099,2026-08-09,14:15:00,Loan EMI,Internet Banking,28128.21,NPR,832539.9,,Loan EMI auto-debit,False
7001651,100099,2026-08-10,22:30:00,Fee,Branch,426.49,NPR,832113.41,,Monthly account maintenance fee,False
7001664,100099,2026-08-10,09:15:00,Transfer In,Branch,64489.65,NPR,896603.06,,Incoming fund transfer,False
7001678,100099,2026-08-12,18:45:00,POS Purchase,ATM,11251.57,NPR,885351.49,Bhat-Bhateni Supermarket,Point-of-sale card purchase,False
7001674,100099,2026-08-13,15:00:00,Transfer In,Mobile App,6839.65,NPR,892191.14,,Incoming fund transfer,False
